date,true,pred
2018-11-02,15.9823,16.27586062664217
2018-11-03,16.6304,16.109617364237774
2018-11-04,16.2908,16.731175994675432
2018-11-05,16.9896,16.415831852294527
2018-11-06,16.7308,17.083324842072706
2018-11-07,16.2942,16.846844665646003
2018-11-08,15.941,16.42098962515996
2018-11-09,15.9742,16.0722289199185
2018-11-10,15.9851,16.097632721444253
2018-11-11,15.7727,16.10876493408868
2018-11-12,15.3724,15.904152725586545
2018-11-13,13.52,15.514170048692225
2018-11-14,13.0001,13.720417954553415
2018-11-15,12.6967,13.184410003129628
2018-11-16,12.3735,12.882112067926139
2018-11-17,12.5928,12.56477329030063
2018-11-18,10.1746,12.770193864918847
2018-11-19,8.953619999999997,10.44244070785394
2018-11-20,9.21098,9.219794950159848
2018-11-21,8.40906,9.445112984052052
2018-11-22,8.5455,8.676642638658958
2018-11-23,7.482019999999999,8.793201619371485
2018-11-24,7.71087,7.770247078140556
2018-11-25,7.13564,7.971020968249129
2018-11-26,7.25926,7.420613000987186
2018-11-27,8.38679,7.529052641765189
2018-11-28,8.43900448782,8.618637767545085
2018-11-29,7.71098482862,8.690091723529425
2018-11-30,8.18537422862,7.989043419625674
2018-12-01,7.959299987839999,8.432868440411001
2018-12-02,7.35477100704,8.223745287792868
2018-12-03,7.61025418504,7.6365697219113
2018-12-04,6.99757079295,7.871615959335556
2018-12-05,6.04902417158,7.2855903685447485
2018-12-06,6.07849016551,6.35944426972272
2018-12-07,6.05151270726,6.370104382788485
2018-12-08,6.4098013946500005,6.344641669461766
2018-12-09,6.12010414484,6.6896326658952185
2018-12-10,5.8499065344300005,6.416985136439229
2018-12-11,6.05376917049,6.151012761249119
2018-12-12,5.72827104949,6.342539202711408
2018-12-13,5.6493826266900005,6.032478710993525
2018-12-14,5.64886152811,5.950314717395222
2018-12-15,5.71243907377,5.948335682972448
2018-12-16,6.5665741777100015,6.009633428279409
2018-12-17,6.8129173967,6.834461464232765
2018-12-18,6.711196305569999,7.087995664437547
2018-12-19,7.292114582949999,6.994517307986491
2018-12-20,6.93023839393,7.552789902794687
2018-12-21,7.108237624480001,7.214707517139629
2018-12-22,7.69507938629,7.379578077347941
2018-12-23,8.48748340592,7.948798137255852
2018-12-24,7.69488964403,8.723893058795205
2018-12-25,7.879630606769999,7.974430288338622
2018-12-26,6.96423489404,8.137740195414988
2018-12-27,7.977262143380001,7.258486608145943
2018-12-28,7.96978666898,8.218210235568591
2018-12-29,8.11870926989,8.229962340216042
2018-12-30,7.534121923989999,8.373427717201432
2018-12-31,7.866170935639999,7.812500521553923
